2025-05-25 10:08:44 root         INFO     Starting GetRecords Consumer
2025-05-25 10:10:19 root         INFO     Processed User Session {'session_id': '5a22505b-4cfe-4887-8a28-4291bd95263e', 'customer_number': 303, 'city': 'Melbourne', 'country': 'Australia', 'credit_limit': 65146, 'browse_history': [{'product_code': 'S24_1578', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 19, 712459), 'overall_product_quantity': 10, 'overall_in_shopping_cart': 10, 'total_different_products': 1}
2025-05-25 10:10:19 root         INFO     Produced record 49663623045546746157642343662070820126110195515517829138 to Shard shardId-000000000001


2025-05-25 10:10:19 root         INFO     Read User Session {'session_id': 'a114014d-9fe1-4905-b61d-8952745049de', 'customer_number': 362, 'city': 'Strasbourg', 'country': 'France', 'credit_limit': 69074, 'browse_history': [{'product_code': 'S24_4278', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S12_1108', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154807933355339349904440103534626
2025-05-25 10:10:19 root         INFO     Processed User Session {'session_id': 'a114014d-9fe1-4905-b61d-8952745049de', 'customer_number': 362, 'city': 'Strasbourg', 'country': 'France', 'credit_limit': 69074, 'browse_history': [{'product_code': 'S24_4278', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_2047', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S12_1108', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 19, 743759), 'overall_product_quantity': 12, 'overall_in_shopping_cart': 6, 'total_different_products': 3}
2025-05-25 10:10:19 root         INFO     Produced record 49663623045546746157642343662098625419961331986536071186 to Shard shardId-000000000001


2025-05-25 10:10:19 root         INFO     Read User Session {'session_id': '5fe78de1-9f93-4c24-8681-0692fa51301f', 'customer_number': 264, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 93691, 'browse_history': [{'product_code': 'S18_1589', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_3962', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685572273800011152419746949890098
2025-05-25 10:10:19 root         INFO     Processed User Session {'session_id': '5fe78de1-9f93-4c24-8681-0692fa51301f', 'customer_number': 264, 'city': 'Makati City', 'country': 'Philippines', 'credit_limit': 93691, 'browse_history': [{'product_code': 'S18_1589', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S18_3232', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S700_3962', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 19, 820388), 'overall_product_quantity': 34, 'overall_in_shopping_cart': 23, 'total_different_products': 5}
2025-05-25 10:10:19 root         INFO     Produced record 49663623045546746157642343662153027081843990299397849106 to Shard shardId-000000000001


2025-05-25 10:10:19 root         INFO     Read User Session {'session_id': '60580c50-67b3-4685-a06d-00a03bc0d329', 'customer_number': 195, 'city': 'Oslo', 'country': 'Norway', 'credit_limit': 71606, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_4002', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49663622084696838533744685583059836173754143511421124658
2025-05-25 10:10:19 root         INFO     Processed User Session {'session_id': '60580c50-67b3-4685-a06d-00a03bc0d329', 'customer_number': 195, 'city': 'Oslo', 'country': 'Norway', 'credit_limit': 71606, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S700_4002', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S72_1253', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 19, 849379), 'overall_product_quantity': 29, 'overall_in_shopping_cart': 29, 'total_different_products': 4}
2025-05-25 10:10:19 root         INFO     Produced record 49663623045546746157642343662241278666675858229151399954 to Shard shardId-000000000001


2025-05-25 10:10:21 root         INFO     Read User Session {'session_id': '51e38cce-0364-4366-a25f-80c414c85c63', 'customer_number': 314, 'city': 'New Haven', 'country': 'USA', 'credit_limit': 138736, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2766', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49663622084629936298149093666929588903944610149660884994
2025-05-25 10:10:21 root         INFO     Processed User Session {'session_id': '51e38cce-0364-4366-a25f-80c414c85c63', 'customer_number': 314, 'city': 'New Haven', 'country': 'USA', 'credit_limit': 138736, 'browse_history': [{'product_code': 'S10_1949', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2766', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S18_4409', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 21, 974552), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 16, 'total_different_products': 3}
2025-05-25 10:10:21 root         INFO     Produced record 49663623045524445412431876195000453789940115274352033794 to Shard shardId-000000000000


2025-05-25 10:10:21 root         INFO     Read User Session {'session_id': '5607f75a-736a-41cc-ad02-3e7e9856acc6', 'customer_number': 487, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 54931, 'browse_history': [{'product_code': 'S18_3482', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_2887', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49663622084629936298149093668693411674762354252996149250
2025-05-25 10:10:22 root         INFO     Processed User Session {'session_id': '5607f75a-736a-41cc-ad02-3e7e9856acc6', 'customer_number': 487, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 54931, 'browse_history': [{'product_code': 'S18_3482', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_2360', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S24_2887', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 22, 1230), 'overall_product_quantity': 18, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-05-25 10:10:22 root         INFO     Produced record 49663623045524445412431876195002871641579344532701446146 to Shard shardId-000000000000


2025-05-25 10:10:22 root         INFO     Read User Session {'session_id': '747ba51a-4a2f-437a-8723-e0de42abe8d5', 'customer_number': 131, 'city': 'Chatswood', 'country': 'Australia', 'credit_limit': 95340, 'browse_history': [{'product_code': 'S10_4698', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49663622084652237043347624357365980371065604577886732306
2025-05-25 10:10:22 root         INFO     Processed User Session {'session_id': '747ba51a-4a2f-437a-8723-e0de42abe8d5', 'customer_number': 131, 'city': 'Chatswood', 'country': 'Australia', 'credit_limit': 95340, 'browse_history': [{'product_code': 'S10_4698', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 22, 78921), 'overall_product_quantity': 8, 'overall_in_shopping_cart': 8, 'total_different_products': 1}
2025-05-25 10:10:22 root         INFO     Produced record 49663623045524445412443813042414617545786523133409230850 to Shard shardId-000000000000


2025-05-25 10:10:22 root         INFO     Read User Session {'session_id': '29a3170e-0679-4568-ab6c-f40928976e63', 'customer_number': 490, 'city': 'Glen Waverly', 'country': 'Australia', 'credit_limit': 71485, 'browse_history': [{'product_code': 'S18_4600', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2011', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4600', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49663622084652237043347624367622507024676122481823580178
2025-05-25 10:10:22 root         INFO     Processed User Session {'session_id': '29a3170e-0679-4568-ab6c-f40928976e63', 'customer_number': 490, 'city': 'Glen Waverly', 'country': 'Australia', 'credit_limit': 71485, 'browse_history': [{'product_code': 'S18_4600', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_2011', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_4600', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 22, 107225), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-05-25 10:10:22 root         INFO     Produced record 49663623045524445412443813042453303172014191266999828482 to Shard shardId-000000000000


2025-05-25 10:10:22 root         INFO     Read User Session {'session_id': 'c839d2bc-f3bf-47f3-909f-db29699a8285', 'customer_number': 364, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 96150, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_2823', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154859254674233630147181251919906
2025-05-25 10:10:22 root         INFO     Processed User Session {'session_id': 'c839d2bc-f3bf-47f3-909f-db29699a8285', 'customer_number': 364, 'city': 'San Rafael', 'country': 'USA', 'credit_limit': 96150, 'browse_history': [{'product_code': 'S18_3136', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S12_2823', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 22, 191632), 'overall_product_quantity': 21, 'overall_in_shopping_cart': 14, 'total_different_products': 4}
2025-05-25 10:10:22 root         INFO     Produced record 49663623045546746157630406818158914469687368444303900690 to Shard shardId-000000000001


2025-05-25 10:10:22 root         INFO     Read User Session {'session_id': '2d7d8f09-5d4c-4866-86dc-f68e0bcd3993', 'customer_number': 322, 'city': 'Wellington', 'country': 'New Zealand', 'credit_limit': 97952, 'browse_history': [{'product_code': 'S24_2000', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49663622084674537788546154870980045758072439188859387938
2025-05-25 10:10:22 root         INFO     Processed User Session {'session_id': '2d7d8f09-5d4c-4866-86dc-f68e0bcd3993', 'customer_number': 322, 'city': 'Wellington', 'country': 'New Zealand', 'credit_limit': 97952, 'browse_history': [{'product_code': 'S24_2000', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 22, 219370), 'overall_product_quantity': 3, 'overall_in_shopping_cart': 3, 'total_different_products': 1}
2025-05-25 10:10:22 root         INFO     Produced record 49663623045546746157642343665749581395197512162868199442 to Shard shardId-000000000001


2025-05-25 10:10:22 root         INFO     Read User Session {'session_id': '61f2e32c-b4f9-4507-98fb-75ac2f088c54', 'customer_number': 498, 'city': 'Espoo', 'country': 'Finland', 'credit_limit': 152070, 'browse_history': [{'product_code': 'S72_3212', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2957', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49663622084674537788546154874141386776364695648947142690
2025-05-25 10:10:22 root         INFO     Processed User Session {'session_id': '61f2e32c-b4f9-4507-98fb-75ac2f088c54', 'customer_number': 498, 'city': 'Espoo', 'country': 'Finland', 'credit_limit': 152070, 'browse_history': [{'product_code': 'S72_3212', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S18_2957', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S18_1749', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 22, 249759), 'overall_product_quantity': 17, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-05-25 10:10:22 root         INFO     Produced record 49663623045546746157642343665765297430852502342139379730 to Shard shardId-000000000001


2025-05-25 10:10:22 root         INFO     Read User Session {'session_id': '48a6c802-d905-426b-ba57-b7c18f7c26f8', 'customer_number': 133, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 97952, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S12_3380', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685599010403437749567645722607666
2025-05-25 10:10:22 root         INFO     Processed User Session {'session_id': '48a6c802-d905-426b-ba57-b7c18f7c26f8', 'customer_number': 133, 'city': 'Cambridge', 'country': 'USA', 'credit_limit': 97952, 'browse_history': [{'product_code': 'S24_1444', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S12_3380', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 22, 355157), 'overall_product_quantity': 25, 'overall_in_shopping_cart': 8, 'total_different_products': 3}
2025-05-25 10:10:22 root         INFO     Produced record 49663623045546746157630406818171003727883514736050962450 to Shard shardId-000000000001


2025-05-25 10:10:22 root         INFO     Read User Session {'session_id': 'd2dfa3b5-3d0e-488b-a22b-740d19f0dc67', 'customer_number': 179, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 109172, 'browse_history': [{'product_code': 'S10_4962', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000003 at position 49663622084696838533744685599101072874220664833825570866
2025-05-25 10:10:22 root         INFO     Processed User Session {'session_id': 'd2dfa3b5-3d0e-488b-a22b-740d19f0dc67', 'customer_number': 179, 'city': 'San Jose', 'country': 'USA', 'credit_limit': 109172, 'browse_history': [{'product_code': 'S10_4962', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 5, 25, 10, 10, 22, 382609), 'overall_product_quantity': 5, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
